tweetid,user,content,date,lang,value
8.09E+17,172851980,@TrusaRota ha si ya vi si se ve buena!!! La pondré a ver si no me duermo dura un buen jaja pero se ve buena!! Mil gracias,Tue Dec 13 06:34:40 +0000 2016,es,P
8.09E+17,94730307,@kymposiblee eres bien mala onda,Wed Dec 14 00:48:16 +0000 2016,es,N
8.08E+17,3021820369,No cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,Tue Dec 13 00:47:13 +0000 2016,es,N
8.09E+17,7.52E+17,"Me duele saber que en mis relaciones soy super fiel y pendeja y al final resulto ser la mala o por pena ""No te quería hacer daño"" chsm",Tue Dec 13 07:18:43 +0000 2016,es,N
8.11E+17,221937712,Le acabo de decir la neta a un amigo porque trae pedos con una morra y se enojó conmigo. Si ya saben como soy pa'que me preguntan,Sun Dec 18 21:47:43 +0000 2016,es,N
8.11E+17,4632265297,@MarioBautistaMB @mariobautista_ te amo un buen,Sun Dec 18 20:21:29 +0000 2016,es,P
8.12E+17,2859491636,"Estoy tan sad pero tan sad de los conciertos anunciados a los cuales no iré y la pinche Ruby con su guitarra, me deberían patrocinar a mi",Thu Dec 22 18:31:18 +0000 2016,es,N
8.09E+17,414301185,sé (o eso espero) que me va a dar una estabilidad económica en un futuro pero pues no sé no sé quisiera sentirme más desbordada de deseo,Wed Dec 14 02:21:42 +0000 2016,es,P
8.09E+17,2209714394,"no puede ser que ya no me pueda ni eresar en esta red social por qué todo se lo rolan a mi mamá, créeme que no ayudas en nada",Wed Dec 14 02:50:37 +0000 2016,es,N
8.09E+17,414301185,@wendolencha es que pinche partidazooo,Wed Dec 14 00:59:45 +0000 2016,es,P
8.09E+17,241403223,@MarianaGrarod @dctorre ya puedes ser feliz,Wed Dec 14 05:47:48 +0000 2016,es,P
8.13E+17,88504127,@karenvaldis en forma de recalentado,Sun Dec 25 19:00:16 +0000 2016,es,NONE
8.13E+17,185663134,"@iaz84 jajaja no ser Maléfica, de verdad la comida esta muy mal y el servicio igual, con las ganas que tenia de un buen coctel y caldo",Mon Dec 26 01:14:33 +0000 2016,es,N
8.13E+17,329798050,"@raticorns Pasé algo similar, el regalo genial (una de esas cosas donde pones tu cel y se ve 3d) pero mi cel es viejísimo y no funciona",Sun Dec 25 00:34:21 +0000 2016,es,N
8.13E+17,66617611,"@estarc62 No podía dormir y prendí la compu a las 4am y no sé como ngaos di con tu testimonio Mariano, escuché la misma voz q tú,GRACIAS",Sun Dec 25 15:16:43 +0000 2016,es,NEU
8.13E+17,452496161,"Cuando era niño e íbamos a Gigante, se hacía lista de que se iba a comprar y siempre bien limitados. Hola ese dejo de ser un problema",Sun Dec 25 22:43:49 +0000 2016,es,NEU
8.14E+17,237544540,"@nataliaenlu jajaja que pena, soy metiche. Es que mi mama si me dijo de pasar año nuevo en la playa pero ya no hay espacio en ninguno",Tue Dec 27 05:39:58 +0000 2016,es,N
8.14E+17,87353775,"Desde que tengo uso de razón todos mis fin de año han sido en casa de mi abuelita, este año será distinto y triste, te extraño tanto abu",Tue Dec 27 03:27:56 +0000 2016,es,N
8.14E+17,316820601,"Aaahhhhggg Noooo!!! Esa frase no!!!! Malditos hombres (frustración momentanea) sorry, no los odio... Bueno no a todos!",Tue Dec 27 22:04:33 +0000 2016,es,NEU
8.14E+17,276595095,"@hugo_mcc ayy si quería, pero mi familia ya no tiene vacaciones y nos iremos antes pero volveré en enero yo sola y a ver que se hace",Wed Dec 28 06:14:13 +0000 2016,es,N
8.14E+17,842176585,"tengo mucho miedo de que los del sur no quieran venir a la AN sólo porque es en CUU pls animense, yo los hospedo, los quiero mil",Wed Dec 28 07:20:07 +0000 2016,es,NEU
8.12E+17,153182282,@TonsqueAxel @YouTube te extraño como loca,Fri Dec 23 23:30:14 +0000 2016,es,N
8.12E+17,727515415,Que feo se siente o más bien que mal me siento al ver que se están robando un carro y el cabrón te ve cuando lo esta haciendo,Fri Dec 23 07:05:44 +0000 2016,es,N
8.13E+17,2696036360,"Me había acostado y recién me levanto y son las 6:34, yo pensé que ya iba a estar todo listo, la comida y el escabio en la mesa ahre",Sat Dec 24 23:33:21 +0000 2016,es,N
8.14E+17,339848767,Esta súper raro por que el año pasado vino a buscarme a la puerta de mi casa y yo ya estaba en el camión de regreso a puebla,Wed Dec 28 19:09:19 +0000 2016,es,N
8.14E+17,784907,"Una señora alza la voz,le piden no gritar,ella dice con usted no estoy hablando...entonces por qué habla Tan fuerte...me aturde",Wed Dec 28 20:56:11 +0000 2016,es,N
8.10E+17,605771975,"Buenos días para todos, menos a esos que ya están de vacaciones, a esos no Ojalá los levante su mama para hacer el desayuno. Jejeje...",Sat Dec 17 14:00:02 +0000 2016,es,NEU
8.10E+17,44501715,"Úrgeme irme a vivir solo, donde el baño sea solo para mi y pueda cagar a la hora que se me hinche la pinche gana sin que esté ocupado",Sat Dec 17 18:37:25 +0000 2016,es,N
8.10E+17,204636205,A mi papá le regalaron una bolsa de café artesanal y un termo y estoy muy celosa porque a mi seguro me regalan una camiseta o asi.,Sat Dec 17 15:05:21 +0000 2016,es,N
8.10E+17,16783277,@elblackcat eso es muy probable,Sat Dec 17 16:37:58 +0000 2016,es,NONE
8.10E+17,131066913,me traje un kitkat porque ya sé que a mi mamá le da por cortar carbohidratos de putazo pero tengo aquí 23 horas y ya me lo quiero chingar,Sat Dec 17 05:40:35 +0000 2016,es,N
8.13E+17,232016681,No soy fan del fut pero mi hermana me puso ver la final a partir del 1er tiempo extra y debo decir que estuvo muy buena #TigresVsAmerica,Mon Dec 26 03:35:32 +0000 2016,es,P
8.13E+17,985188084,"Hoy Marihana probó: carnitas, nieve de Patz, raíz de chayote, changungas, sopa tarasca, mole, enchiladas, natilla... espero no se enferme",Mon Dec 26 02:47:57 +0000 2016,es,NEU
8.13E+17,3080210256,"@MurrietaObed pues si  y realmente la pase muy mal el es como mi segundo papá, crecí con el y todo lo que se de fut es por el",Mon Dec 26 06:29:16 +0000 2016,es,N
8.13E+17,2484833694,-Si yo con 4 meses dejada me acuerdo hasta del día en que me agrego a face osea yo mega traumada time. Y ella 23 años como si nada.,Mon Dec 26 07:06:26 +0000 2016,es,N
8.13E+17,8.03E+17,Te quise como se debe y no fue breve aun no te puedo olvidar que mas da si ya no vas a estar pa cantar y fumar como siempre...,Mon Dec 26 08:12:06 +0000 2016,es,N
8.13E+17,939345290,"Happy Birthday!!!! Ya eres legal, dtb hoy y siempre, mis mejores deseos te quiero mucho y al rato te veo",Mon Dec 26 07:58:15 +0000 2016,es,P
8.12E+17,484506026,Acabo de hacer algo muy triste jajaja la señora que limpia mi casa trapeo y yo baje y pise y no sabía que estaba trapeando y creo ensucie,Fri Dec 23 18:46:00 +0000 2016,es,N
8.13E+17,74815706,"Si me caes bn lee esto, si no sigue tu camino jajaja ....Feliz Navidad pasenla súper bn y que santa les de muchos regalitos .. Los quiero",Sat Dec 24 19:39:21 +0000 2016,es,P
8.13E+17,174490565,Cómo cuando tu mamá te manda a buscar algo pero no sabe que ahí están escondidos los regalos de navidad y de paso me regañan chale jaja,Sat Dec 24 19:38:36 +0000 2016,es,N
8.11E+17,77827073,@Diegoork ya urge nuestra pijamada,Tue Dec 20 13:12:43 +0000 2016,es,NONE
8.11E+17,97151651,"Ya estoy en mi casa maigues, no morí. Bien pinche adolorida pero ya en mi casita. Pd. Me quieren llevar al rancho pero yo no quiero",Tue Dec 20 19:03:22 +0000 2016,es,N
8.11E+17,3251890796,"@AssenethSoto no es eso amor, es que yo no iba contigo pues por eso no está padre el avión... Jajaja... TE AMO , ya regresate",Tue Dec 20 18:53:58 +0000 2016,es,P
8.11E+17,3010967106,"@AngelaDelRioM hola preciosa. A pesar del frío, mis ganas de verte todos los días es mas grande, ya que me alegras con tu bella sonrisa.",Tue Dec 20 12:08:36 +0000 2016,es,P
8.15E+17,81893593,"""Aunque la fresa se vista de seda, peda se encuera."" Ahora un nene perdiendo la razón por repetir lo que le dicen.",Thu Dec 29 21:22:27 +0000 2016,es,N
8.15E+17,35157058,Filosófico: Estoy hasta el pito d muchas cosas. Creo q he alcanzado mi siguiente nivel d cinismo/valemadrismo. El año d mis 30 pinta bien,Thu Dec 29 21:29:10 +0000 2016,es,N
8.15E+17,78899898,"Días!!! Busca tu centro. Enfócate. Sé feliz. Agradece. Incluso en los momentos más desafiantes y dolorosos, la gratitud libera... Besitos",Sat Dec 31 13:05:57 +0000 2016,es,P
8.15E+17,165517115,"@ATTMxAyuda @ATTMx Olvidenlo, Ya vi que si lo que quiero comprar cuesta $150,debo de tener más de esa cantidad en saldo, y no lo exacto",Sat Dec 31 08:37:03 +0000 2016,es,NEU
8.14E+17,1883432329,Ah cada rato entro a los Md's y checo los que le mande a Brandon haber si tan siquiera me aplica el visto pero nel pastel,Thu Dec 29 02:54:46 +0000 2016,es,N
8.15E+17,535018795,"Es triste cumplir años el 2 de enero, casi nadie recuerda que cumplo años por las fiestas de fin de año y además los pesco ya sin dinero",Fri Dec 30 04:19:44 +0000 2016,es,N
8.15E+17,93341904,"@LOMMX te amo porque te pones en su lugar a todos, eso mero! Las mujeres somos las que tenemos que arreglar todo el changarro me cae",Fri Dec 30 01:42:43 +0000 2016,es,P
8.15E+17,244710567,"serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste, de no ser necesario. calita",Fri Dec 30 08:34:57 +0000 2016,es,N
8.16E+17,130309028,"Lo bueno que tengo amigas si no, ni hablaría con nadie más que contigo por whats benditas amigas las amo ya no hablo con niños jaja",Tue Jan 03 02:41:45 +0000 2017,es,P
8.16E+17,111870691,@Cochy_Tj llena de bendiciones jaja,Tue Jan 03 02:36:09 +0000 2017,es,P
8.16E+17,377837500,"Que feo es encontrarte a tu súper crush de toda la vida, te sonrie y ni tiempo de agarrarte él corazón te da por que vienes con tu novio",Mon Jan 02 03:23:20 +0000 2017,es,N
8.16E+17,2201962243,"2/2 hay tantas cosas que nos pueden dar satisfacciones, sólo hay que saber que es lo que uno quiere y no perderse...Buen inicio de año",Mon Jan 02 04:08:30 +0000 2017,es,P
8.16E+17,14455944,"@jeri4queen sí, y ps no es mi caso. Quiero decir, ps... no soy taaan buena. Trabajadora sí, pero buena, buena, no",Tue Jan 03 00:19:24 +0000 2017,es,NEU
8.16E+17,111870691,@Cochy_Tj ley de vida asi nos pasa a nostros la que te gusta no le gusta y a la que le gustas no te gusta que dificiles somos la neta,Tue Jan 03 01:25:43 +0000 2017,es,N
8.16E+17,779144750,Para que me robaran 4 millones de pesos como en la casa de Andrés García me tendrían que robar la casa con todo y casa y ni así,Tue Jan 03 01:22:44 +0000 2017,es,N
8.16E+17,166776417,la lencha de mi proveedor de cristal me esta acosando y me tengo que dejar para que si me de el material rapido  Dios mio,Mon Jan 02 20:52:30 +0000 2017,es,N
8.16E+17,297561765,"@mpamanes gracias por el comienzo con Always be my baby (que aquí entre nos me dedicó Mariah) ""Time can't erase a feeling this strong""",Mon Jan 02 16:13:48 +0000 2017,es,NONE
8.16E+17,180845305,@GuadaVeryGudSup Un feto muy bonito,Mon Jan 02 16:11:27 +0000 2017,es,P
8.14E+17,2965546833,"@Mumusiraneitor bueno, hoy duermo temprano jeje linda noche y disfrúta al máximo (a la hr que lo leas), tqm ...!!!",Thu Dec 29 06:53:44 +0000 2016,es,P
8.15E+17,405173077,"Son las 2 de la tarde y apenas me di cuenta que no traigo nada del ""kit"" para año nuevo .. Ni siquiera el bóxer rojo.",Sat Dec 31 20:23:54 +0000 2016,es,N
8.15E+17,3607243459,Al rato a preparar la cena de fin de año con mis hijos Al rato a Misa a darle gracias a Dios por un 2016 lleno de ilusiones y sueños,Sat Dec 31 19:07:10 +0000 2016,es,P
8.15E+17,332448562,"Gracias por todas las atenciones, el talento, y por soportarme este año! @MarianaHeAg que siga el éxito y la mejor de las vibras!!",Sun Jan 01 00:14:32 +0000 2017,es,P
8.15E+17,15685115,"@favaritx Que 2017 sea un gran año para ti, una de mis personas favoritas en este mundo. Que este año nos volvamos a ver y abrazar",Sat Dec 31 23:21:19 +0000 2016,es,P
8.15E+17,450809732,"Iba a escribir algo inspirador para este cierre de año, pero con un simple y sincero: ""deschinguen a su madre todos"" es suficiente.",Sat Dec 31 21:26:55 +0000 2016,es,N
8.15E+17,237288207,Ya casi es año nuevo y no han tuiteado la imágen del viejito con un 2016 y del bebé con un 2017. Mátenme ya ALV,Sat Dec 31 18:20:06 +0000 2016,es,N
8.15E+17,540549438,"""No te puede gustar algo que no sabes hacer"" - Mi pequeño primo Julián, 7 años, sabe más de la vida que yo",Sun Jan 01 04:24:58 +0000 2017,es,N
8.15E+17,920054383,@tomo_como_rey Feliz año washitos!!! Les deseo lo mejor del mundo y les mando un fuerte abrazo!!! Que nos volvamos a encontrar en el 2017,Sun Jan 01 04:13:07 +0000 2017,es,P
8.14E+17,348220071,"Eres bien divertida y me das mucha risa, siempre andas de buenas y eso me agrada, eres muy buena persona, ya no tengas tantos crushes",Thu Dec 29 08:13:07 +0000 2016,es,P
8.15E+17,490671706,"Me siento del pinche pito a la verga, en verdad tengo que dejar de tomar Y todavía quieren beber más hoy, Y MAÑANA ES 31 no mames",Fri Dec 30 16:29:33 +0000 2016,es,N
8.15E+17,244710567,serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste de no ser necesario; calita,Fri Dec 30 10:24:57 +0000 2016,es,N
8.15E+17,78899898,Días!!! Suelta las viejas creencias. Cambia tu energía. Cruza los límites imaginarios. Usa tu corazón. Libera tu niño interior... Besitos,Fri Dec 30 12:55:34 +0000 2016,es,P
8.15E+17,85506603,"La edad me trae fugas... de sentimientos, buen juicio, buen gusto, sentido común, prudencia y cortesía. La incontinencia aún no me llega",Fri Dec 30 05:57:49 +0000 2016,es,N
8.15E+17,318032260,"Si fuera bien idiota. Ya hubiera comprado un Alienware cn mi quincena al chaz chaz, pero se viene el ISR...",Thu Dec 29 23:54:20 +0000 2016,es,NEU
8.15E+17,920054383,"@JuanTaleb Naaa que postales tan hermosas Taleb! Feliz año!!! Te mando un abrazo, gracias por este año tan lindo, fue bonito conocerte",Sun Jan 01 04:06:11 +0000 2017,es,P
8.16E+17,552170864,#¿NOMBRE?,Sun Jan 01 16:20:48 +0000 2017,es,NEU
8.15E+17,83482036,"A la verga 2016! Me trajiste mucha tristeza pero espero el 2017 sea de lo mejor, a darle pa adelante q para atrás ya dolió bastante",Sun Jan 01 07:32:53 +0000 2017,es,N
8.15E+17,466153896,"@MiroslavaMont: Recibe un cálido y fuerte abrazo desde San Luis Potosí, S.L.P. P.D. Ya casi tu cumple!! n.n",Sun Jan 01 09:30:39 +0000 2017,es,P
8.15E+17,466153896,"@CarolinaPadron: Hola, te deseo un feliz año nuevo 2017 lleno de salud, abundancia y éxitos. Te mando un fuerte abrazo",Sun Jan 01 09:27:57 +0000 2017,es,P
8.16E+17,106007402,ese triste momento en el que te das cuenta que se te acabaron las vacaciones y que ya casi es hora de volver a la realidad...,Sun Jan 01 20:10:14 +0000 2017,es,N
8.15E+17,466153896,"@anabrendac: Hola, paso a desearte un feliz año nuevo 2017 y que esté lleno de salud, abundancia y éxitos para ti y para los tuyos",Sun Jan 01 08:27:16 +0000 2017,es,P
8.15E+17,466153896,"@carlacarrilloof: Y todo lo mejor para ti y para tus seres queridos. Recibe un cálido y fuerte abrazo desde San Luis Potosí, S.L.P. tqm",Sun Jan 01 09:03:07 +0000 2017,es,P
8.15E+17,815945594,"ONQ16, IBExams, Grad.PrepaTec, VemRD, Grad.IB, ITESM INQ, EMRIA. Fue un buen año #2016 y el que viene, mejor!!",Sun Jan 01 09:00:39 +0000 2017,es,P
8.15E+17,135331567,@evelyyncassio lo mejor para este nuevo año Evelyn! Q venga más futbol y más aficionadas como tú! Te mando un abrazo que Dios te bendiga,Sat Dec 31 06:04:46 +0000 2016,es,P
8.15E+17,289116341,"Mi último tweet del año. 2017 va a ser un año muy perro en muchos ámbitos. Pero puedo con él, va a traer muchas cosas buenas",Sun Jan 01 05:49:01 +0000 2017,es,P
8.14E+17,306209762,"Si algo detesto de la consulta es a los familiares groseros de los adultos mayores, la impotencia de saber que se tienen que ir con ellos",Tue Dec 27 18:44:00 +0000 2016,es,N
8.14E+17,3080210256,"@DafneCa1 estaba pensando en preguntarte sí ibas a ir jaja :v,el jueves nos vemos allá me voy a sentir raro por que todos ya se llevan",Tue Dec 27 19:12:18 +0000 2016,es,NEU
8.14E+17,2411098652,"2/2 Tipo: ""Soy anarcofeminista y siento desprecio por los hombres... pero me tomo las fotos más sugerentes posibles a ver qué agarro"".",Tue Dec 27 19:21:32 +0000 2016,es,N
8.14E+17,360317663,"El ""In Memoriam"" de los Oscares va a estar muy cargado este año. Desde David Bowie en enero hasta Carrie Fisher en Diciembre",Tue Dec 27 19:38:15 +0000 2016,es,N
8.14E+17,2786249392,"@maciosare75 Hi! muchisimo gusto, felices fiestas no les interesaría salir con una pareja de 26 y 28 años? somos de Xalapa pero viajamos.",Tue Dec 27 11:14:02 +0000 2016,es,NONE
8.14E+17,428476605,"Sí es Shido ser fiel Yo sabía que lo era. Qué me pasó esas veces? O sea, fue desde mi primer novio en CCH...",Tue Dec 27 15:34:05 +0000 2016,es,P
8.14E+17,39228016,Desde hace 20 minutos se escucha una alarma y me da mucho coraje porque eso significa que la persona sigue dormida y yo aquí con sueño,Tue Dec 27 15:15:29 +0000 2016,es,N
8.14E+17,1007923098,Lo mejor de estas fechas es que con el frio vienen los suéters y con ellos solo tengo que planchar el 15% de la camisa... #NavidadGodin,Tue Dec 27 06:24:15 +0000 2016,es,P
8.12E+17,151962177,@FelipeGNE por??? hay bueno si un café! Yo tmbn elegí que ya no salgo hoy! A que hora llegas?,Fri Dec 23 19:54:58 +0000 2016,es,NONE
8.13E+17,379205511,@maferalatriste creo q el único,Sat Dec 24 08:03:10 +0000 2016,es,NONE
8.14E+17,231476752,#¿NOMBRE?,Tue Dec 27 05:15:17 +0000 2016,es,N
8.18E+17,3819148944,@EduardoRamos95R aquí ando me enferme de la garganta jajaja ntp sígue jugando amor te amo mucho! Te extraño popochas,Sun Jan 08 03:27:45 +0000 2017,es,P
8.18E+17,331230834,Top de cosas inútiles que guardo en mi memoria: - Diálogos completos de Shrek2 - Dos canciones de Selena Gómez - Su número de teléfono,Sat Jan 07 16:18:06 +0000 2017,es,P
8.18E+17,949050319,"Desperté casi a las 11:00 am. No me juzguen. Tengo el nombre de la princesa que estuvo dormida toda la película, ¿que esperaban?",Sat Jan 07 18:13:07 +0000 2017,es,NEU
8.18E+17,159904333,#¿NOMBRE?,Sun Jan 08 02:12:27 +0000 2017,es,N
8.18E+17,112578539,"Qué triste de veras cuando tienes antojo brutal de un Blizzard, crees que el del mes no tiene pierde, y resulta estar muy malo",Sun Jan 08 02:11:48 +0000 2017,es,N
8.18E+17,1163476410,"@DaniaRoberta A los delincuentes llamados ""POLITICOS"" solo les interesa ATASCARSE de dinero y propiedades... eso si, los domingos a MISA!",Sat Jan 07 18:45:25 +0000 2017,es,N
8.18E+17,137625300,@balucorp ni has estado feo,Sat Jan 07 20:09:04 +0000 2017,es,P
8.18E+17,239030288,"@_NoSoyArtista @Telcel @ATT pues si, yo creo, mi papá me dejo un equipo att y al igual lo uso mejor, porque ya estoy harta de esto.",Sat Jan 07 20:46:45 +0000 2017,es,N
8.18E+17,103725631,"@AscNati si si ya estuve haha desde el jueves en la mañana,ahorita ya voy saliendo de la central nueva,a mi también me llenó rápido",Sun Jan 08 01:56:27 +0000 2017,es,P
8.18E+17,3130567529,"Sí, mi vida, estás muy linda, tienes un cuerpazo, pero déjame te presento al cepillo de dientes y la pasta",Sun Jan 08 00:11:46 +0000 2017,es,N
8.18E+17,7.45E+17,@SaulSeguraB Pionera en nuestra colonia,Sun Jan 08 05:27:17 +0000 2017,es,P
8.17E+17,247040001,@marthaor2010 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 Relleno sugerido es de cajeta o cajeta con nuez,Thu Jan 05 03:51:37 +0000 2017,es,NONE
8.17E+17,247040001,@travel_gaia 10pax -$200 20pax - $320 10 pax rellena - $280 20 pax rellena - $400 Relleno sugerido es de cajeta o cajeta con nuez,Thu Jan 05 03:51:12 +0000 2017,es,NONE
8.17E+17,162844333,Triste es no poder ver series en la TV por qué soy tan ciego que ya no alcanzo a leer los subtítulos.,Thu Jan 05 13:11:10 +0000 2017,es,N
8.17E+17,78899898,"Buenos días!!! Los retos en la vida no están ahí para paralizarte, sino para ayudarte a descubrir quién y que tan fuerte eres... Besitos",Thu Jan 05 13:09:22 +0000 2017,es,P
8.17E+17,59594390,"@JJSanchezB Tenemos la Pre inauguración de la e de #Barbie el viernes 6 de enero, y el sábado 7 de enero sería día normal",Thu Jan 05 15:43:14 +0000 2017,es,NONE
8.17E+17,100139110,"@OyeeDanny Ya sé, ¿Quién los entiende? Verdad ? El sabe lo que hace, y vaya que lo ha hecho más que bien. Es grande @peladoalmeyda",Thu Jan 05 16:23:53 +0000 2017,es,P
8.17E+17,428702499,"Cuidando a mi enfermita, hoy no se trabaja dice ella y esta perfecto día de camita! yo malita tu malita chin me toco ser la enfermera!",Thu Jan 05 17:04:07 +0000 2017,es,N
8.17E+17,64276619,@samymtzl va a ganar tu tio @lopezobrador_,Thu Jan 05 17:02:44 +0000 2017,es,P
8.17E+17,179567836,"@Ale_Jaramillo A los años por aquí hermosa, ya ni te has de acordar de tu fiel seguidor Un abrazo inmenso en este nuevo año. Bendiciones.",Thu Jan 05 17:36:44 +0000 2017,es,P
8.16E+17,4786276643,"@chocoloveAc tenemos muchas ganas de verte!!! Te extrañamos muchísimo, vuelve pronto porfavor!!!! te queremos mucho",Tue Jan 03 19:01:56 +0000 2017,es,P
8.16E+17,56140140,"OMFG mi conductor de uber acaba de pasar por un bache gigante y ahora el coche va haciendo ruidos raros. Pobre, le va a costar carísimo.",Wed Jan 04 04:18:00 +0000 2017,es,N
8.16E+17,3607243459,"@Djrossana que tengan un lindo martes y que todos tus sueños se hagan realidad Sé tu misma, No copies Modas Eres Mi ejemplo a seguir",Tue Jan 03 18:45:55 +0000 2017,es,P
8.16E+17,105334697,@walkiriaflor Pues no estaba bromenado,Tue Jan 03 18:44:47 +0000 2017,es,N
8.16E+17,1343523248,"Pues yo llevo 2 meses haciendo #gazolinazo; no tengo dinero para reparar mi carro. Y creo que ahora, después de esto, se irá al yonke.",Tue Jan 03 18:54:48 +0000 2017,es,N
8.16E+17,247560015,Que lindos recuerditos al mirar nuestras fotos de un 3 de enero 2016 conviviendo ella con mi familia. Hoy hace un año.,Wed Jan 04 03:34:47 +0000 2017,es,P
8.16E+17,110831768,"Si me dieran cualquier deseo del mundo,solo pediría una sola cosa ... ""regresar el tiempo"" , tengo mis dudas sobre Dios pero.. ayúdame!",Wed Jan 04 03:07:59 +0000 2017,es,NEU
8.17E+17,3819148944,"@EduardoRamos95R descansa gordis, mañana nos vemos no tardes por favor si? Sueña bonito, te amo muchísimo un besito en la frente",Wed Jan 04 04:50:04 +0000 2017,es,P
8.16E+17,371055273,Que más quisiera estar allá y abrazarte! Qué feo que el amor de mi vida se haya accidentado y yo por acá,Tue Jan 03 05:17:34 +0000 2017,es,N
8.16E+17,360317663,Estaba contando que mi mamá tiene como 9 grupos de WA y yo sólo tengo el de mi salón que está silenciado por un año,Wed Jan 04 02:27:02 +0000 2017,es,N
8.16E+17,3819148944,"@EduardoRamos95R yumi  te amo, estoy viendo la serie y tu?  también te extraño mañana te veo?",Wed Jan 04 02:23:09 +0000 2017,es,P
8.16E+17,16620113,Madurar es mas divertido contigo,Wed Jan 04 02:11:55 +0000 2017,es,P
8.16E+17,85660601,"La música de U2 me deprime sobretodo la de Stay (Far Away, So Close!) maldita sea para que los puse",Wed Jan 04 02:01:45 +0000 2017,es,N
8.16E+17,151523940,"@lili_blend ahora te entiendo, roji! Hoy que salí sola me di cuenta que no dejé de morderme los labios todo el tiempo de nervios y miedo",Wed Jan 04 03:56:28 +0000 2017,es,N
8.16E+17,9809362,Durmiendo tan rico y sólo me hablan para chingar.... Y dicen q yo soy el q tiene una vida de mierda y bla bla bla,Tue Jan 03 21:00:57 +0000 2017,es,N
8.16E+17,28423614,"@IbanezXaro jajaja ya ves lo que ocasiona tu ausencia prolongada, mi cuate no me habla y mi sobrina me desconoce",Tue Jan 03 05:00:42 +0000 2017,es,N
8.16E+17,279714928,"@LizHeidern Hace streams buenos, a veces está muy vacío su chat, pero se pone bueno el ambiente con @L337LAG.",Tue Jan 03 06:55:29 +0000 2017,es,P
8.16E+17,438031133,El reboot de Jumanji puede romper mi corazón x2. Porque puede ser horrible y además pueden arruinar la imagen que tengo de The Rock,Tue Jan 03 06:53:35 +0000 2017,es,N
8.16E+17,149730728,Estaba pensando en todas las cosas divertidas que quiero hacer este semestre y luego me acordé de lo que metí y pues no va a pasar,Tue Jan 03 06:53:26 +0000 2017,es,N
8.17E+17,7.87E+17,"Hasta me das risa @realDonaldTrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.",Thu Jan 05 21:46:07 +0000 2017,es,N
8.17E+17,206345163,@Yo_Soy_B es que aquí no hay así que diga edificios y lugares históricos y los que hay son como 3 y ya no esta chido por eso lo digo.,Fri Jan 06 04:40:30 +0000 2017,es,N
8.17E+17,502241459,"Tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici) a TJ",Fri Jan 06 04:01:31 +0000 2017,es,N
8.17E+17,703860612,Lo más triste es que cuando regrese a clases no voy a poder darme el lujo de ir a mi casa cada fin de semana,Fri Jan 06 00:28:40 +0000 2017,es,N
8.17E+17,3035859050,"Que bueno que no soy mamá, sería la peor de todas, les daría puro jugo verde y Macaroon and cheese feo",Fri Jan 06 01:45:09 +0000 2017,es,N
8.17E+17,171254872,@FridaSante 2 cosas 1 mal que no me sigues 2 mandale un saludo a azul si? (el amor de mi vida ),Fri Jan 06 00:24:32 +0000 2017,es,N
8.17E+17,410408730,@juanchogerk9 lo peor es que mucha gente vive de vender juguetes y por esto este año les irá mal (día de reyes) todo el centro esta solo,Fri Jan 06 03:39:08 +0000 2017,es,N
8.17E+17,81416307,"Lo bueno de crecer es que cosas que antes causaban un efecto emocional en mí, ahorita me vale madreeee #QueBonitoEsLoBonito",Fri Jan 06 03:04:14 +0000 2017,es,P
8.17E+17,4855506675,Mi tío me contó que iba en el metro bus y que un cabron dijo por teléfono que se hubiera agarrado la Pantalla en lugar de la licuadora,Fri Jan 06 03:09:07 +0000 2017,es,N
8.17E+17,44992212,Me acorde cuando era niño y me trajeron un balón y eso hizo que amara algo y hasta ahora me apasiona el fútbol,Fri Jan 06 04:55:43 +0000 2017,es,P
8.17E+17,349269520,¿Por qué dicen que ando en modo mamona? ¿qué no saben que soy la persona más aburrida para platicar? Les have falta tratarme más,Fri Jan 06 04:51:31 +0000 2017,es,N
8.17E+17,226390631,es bien raro no estar en la escuela a esta hora :c la neta sí extraño eso y apenas van dos días de clases jajajaja,Fri Jan 06 02:50:03 +0000 2017,es,N
8.17E+17,180779828,"#fiesta17millones @yuyacst HERMOSA, MIL FELICIDADES, esta familia crece y creceP NO TE GUSTÓ MI DIBUJITO QUE TE HICE?",Fri Jan 06 02:26:25 +0000 2017,es,P
8.17E+17,53147384,"Mañana va a haber muchos niñitos con una primer patineta. Si ven a uno, apoyen y ayudenlo. Estará frente a ustedes un nuevo skateboard.",Fri Jan 06 02:31:34 +0000 2017,es,P
8.17E+17,234467695,Lo pendejo se mide en comparación del número de veces que te encabronas por un twiit que ni siquiera era dirigido a ti,Thu Jan 05 23:36:50 +0000 2017,es,N
